ID,SHAPE_TYPE
17722,blank
17723,square
17724,circle
17725,star
17726,blank
17727,blank
17728,square
17729,circle
17730,blank
17731,square
17732,circle
17733,circle
17734,circle
17735,circle
17736,square
17737,square
17738,star
17739,star
17740,star
17741,blank
17742,square
17743,blank
17744,blank
17745,square
17746,circle
17747,star
17748,square
17749,circle
17750,blank
17751,circle
17752,square
17753,blank
17754,circle
17755,blank
17756,star
17757,blank
17758,blank
17759,blank
17760,star
17761,star
17762,blank
17763,star
17764,blank
17765,square
17766,blank
17767,blank
17768,circle
17769,blank
17770,blank
17771,blank
17772,square
17773,circle
17774,square
17775,blank
17776,square
17777,circle
17778,circle
17779,circle
17780,star
17781,blank
17782,blank
17783,blank
17784,star
17785,star
17786,star
17787,circle
17788,square
17789,blank
17790,square
17791,star
17792,blank
17793,blank
17794,blank
17795,blank
17796,circle
17797,star
17798,blank
17799,blank
17800,square
17801,blank
17802,square
17803,square
17804,blank
17805,star
17806,square
17807,blank
17808,blank
17809,star
17810,star
17811,star
17812,blank
17813,circle
17814,blank
17815,blank
17816,blank
17817,blank
17818,star
17819,blank
17820,circle
17821,blank
17822,star
17823,blank
17824,circle
17825,blank
17826,blank
17827,square
17828,square
17829,square
17830,square
17831,star
17832,blank
17833,square
17834,blank
17835,square
17836,circle
17837,star
17838,blank
17839,blank
17840,star
17841,circle
17842,star
17843,blank
17844,star
17845,star
17846,blank
17847,square
17848,square
17849,blank
17850,circle
17851,blank
17852,star
17853,blank
17854,blank
17855,circle
17856,blank
17857,circle
17858,star
17859,circle
17860,star
17861,square
17862,star
17863,square
17864,blank
17865,square
17866,square
17867,star
17868,square
17869,blank
17870,star
17871,circle
17872,circle
17873,star
17874,circle
17875,blank
17876,blank
17877,square
17878,blank
17879,circle
17880,blank
17881,blank
17882,square
17883,star
17884,blank
17885,blank
17886,blank
17887,square
17888,circle
17889,circle
17890,star
17891,blank
17892,blank
17893,blank
17894,square
17895,circle
17896,blank
17897,circle
17898,square
17899,blank
17900,square
17901,square
17902,blank
17903,blank
17904,star
17905,blank
17906,blank
17907,star
17908,circle
17909,circle
17910,blank
17911,star
17912,star
17913,blank
17914,blank
17915,circle
17916,star
17917,square
17918,star
17919,blank
17920,blank
17921,square
17922,blank
17923,blank
17924,blank
17925,star
17926,circle
17927,square
17928,star
17929,square
17930,square
17931,blank
17932,blank
17933,star
17934,square
17935,circle
17936,circle
17937,circle
17938,star
17939,square
17940,square
17941,circle
17942,blank
17943,circle
17944,circle
17945,star
17946,blank
17947,blank
17948,star
17949,circle
17950,square
17951,star
17952,blank
17953,blank
17954,square
17955,circle
17956,star
17957,blank
17958,blank
17959,square
17960,star
17961,blank
17962,square
17963,square
17964,blank
17965,blank
17966,circle
17967,circle
17968,blank
17969,circle
17970,star
17971,star
17972,star
17973,star
17974,square
17975,blank
17976,square
17977,circle
17978,square
17979,square
17980,circle
17981,star
17982,blank
17983,circle
17984,blank
17985,blank
17986,square
17987,square
17988,star
17989,blank
17990,star
17991,blank
17992,blank
17993,blank
17994,blank
17995,blank
17996,circle
17997,star
17998,star
17999,blank
18000,blank
18001,blank
18002,blank
18003,blank
18004,blank
18005,blank
18006,circle
18007,blank
18008,circle
18009,circle
18010,blank
18011,star
18012,blank
18013,circle
18014,blank
18015,square
18016,square
18017,circle
18018,star
18019,square
18020,blank
18021,circle
18022,blank
18023,square
18024,blank
18025,circle
18026,circle
18027,blank
18028,circle
18029,blank
18030,square
18031,blank
18032,blank
18033,blank
18034,square
18035,star
18036,star
18037,star
18038,square
18039,square
18040,star
18041,star
18042,blank
18043,circle
18044,circle
18045,blank
18046,square
18047,blank
18048,star
18049,blank
18050,star
18051,star
18052,blank
18053,blank
18054,blank
18055,star
18056,square
18057,star
18058,circle
18059,circle
18060,blank
18061,star
18062,square
18063,circle
18064,blank
18065,star
18066,square
18067,blank
18068,square
18069,square
18070,blank
18071,square
18072,blank
18073,circle
18074,blank
18075,blank
18076,star
18077,square
18078,blank
18079,square
18080,circle
18081,square
18082,blank
18083,square
18084,blank
18085,blank
18086,star
18087,circle
18088,circle
18089,blank
18090,star
18091,circle
18092,blank
18093,blank
18094,star
18095,square
18096,square
18097,square
18098,blank
18099,star
18100,star
18101,blank
18102,blank
18103,blank
18104,star
18105,blank
18106,blank
18107,star
18108,circle
18109,circle
18110,blank
18111,blank
18112,star
18113,circle
18114,blank
18115,blank
18116,square
18117,blank
18118,star
18119,square
18120,star
18121,circle
18122,blank
18123,star
18124,square
18125,square
18126,star
18127,square
18128,star
18129,blank
18130,star
18131,star
18132,circle
18133,square
18134,star
18135,blank
18136,blank
18137,star
18138,circle
18139,star
18140,star
18141,circle
18142,blank
18143,circle
18144,blank
18145,circle
18146,circle
18147,circle
18148,circle
18149,blank
18150,blank
18151,blank
18152,blank
18153,circle
18154,star
18155,square
18156,blank
18157,circle
18158,square
18159,square
18160,square
18161,square
18162,square
18163,square
18164,blank
18165,circle
18166,square
18167,blank
18168,blank
18169,circle
18170,circle
18171,circle
18172,circle
18173,star
18174,blank
18175,star
18176,blank
18177,star
18178,circle
18179,star
18180,circle
18181,star
18182,blank
18183,blank
18184,blank
18185,blank
18186,star
18187,blank
18188,square
18189,blank
18190,star
18191,blank
18192,blank
18193,blank
18194,blank
18195,blank
18196,circle
18197,blank
18198,circle
18199,blank
18200,blank
18201,square
18202,square
18203,blank
18204,blank
18205,circle
18206,blank
18207,circle
18208,circle
18209,blank
18210,square
18211,circle
18212,star
18213,square
18214,circle
18215,star
18216,star
18217,square
18218,blank
18219,star
18220,blank
18221,blank
18222,square
18223,square
18224,blank
18225,blank
18226,square
18227,square
18228,blank
18229,blank
18230,blank
18231,star
18232,blank
18233,blank
18234,square
18235,circle
18236,square
18237,blank
18238,star
18239,star
18240,star
18241,star
18242,blank
18243,blank
18244,circle
18245,star
18246,circle
18247,blank
18248,blank
18249,square
18250,circle
18251,square
18252,blank
18253,star
18254,blank
18255,blank
18256,blank
18257,square
18258,blank
18259,star
18260,blank
18261,circle
18262,square
18263,circle
18264,square
18265,blank
18266,blank
18267,circle
18268,blank
18269,circle
18270,square
18271,square
18272,blank
18273,blank
18274,blank
18275,star
18276,blank
18277,star
18278,circle
18279,star
18280,star
18281,square
18282,square
18283,square
18284,blank
18285,square
18286,star
18287,blank
18288,blank
18289,blank
18290,star
18291,circle
18292,blank
18293,circle
18294,circle
18295,circle
18296,blank
18297,star
18298,star
18299,blank
18300,star
18301,star
18302,circle
18303,circle
18304,blank
18305,square
18306,star
18307,blank
18308,square
18309,square
18310,circle
18311,blank
18312,square
18313,blank
18314,circle
18315,blank
18316,blank
18317,blank
18318,blank
18319,star
18320,star
18321,circle
18322,circle
18323,square
18324,star
18325,square
18326,circle
18327,circle
18328,star
18329,blank
18330,circle
18331,blank
18332,blank
18333,star
18334,blank
18335,circle
18336,circle
18337,circle
18338,blank
18339,blank
18340,square
18341,blank
18342,blank
18343,star
18344,star
18345,star
18346,circle
18347,square
18348,square
18349,blank
18350,star
18351,star
18352,blank
18353,square
18354,square
18355,blank
18356,square
18357,blank
18358,circle
18359,blank
18360,star
18361,blank
18362,blank
18363,blank
18364,square
18365,square
18366,blank
18367,circle
18368,circle
18369,star
18370,star
18371,blank
18372,blank
18373,square
18374,blank
18375,square
18376,square
18377,blank
18378,star
18379,star
18380,blank
18381,square
18382,star
18383,star
18384,blank
18385,circle
18386,blank
18387,blank
18388,blank
18389,circle
18390,circle
18391,blank
18392,square
18393,star
18394,blank
18395,blank
18396,blank
18397,blank
18398,circle
18399,circle
18400,square
18401,square
18402,blank
18403,square
18404,blank
18405,circle
18406,blank
18407,blank
18408,star
18409,square
18410,star
18411,circle
18412,square
18413,square
18414,star
18415,blank
18416,circle
18417,star
18418,star
18419,blank
18420,blank
18421,square
18422,blank
18423,star
18424,circle
18425,square
18426,star
18427,blank
18428,circle
18429,blank
18430,star
18431,square
18432,square
18433,blank
18434,circle
18435,circle
18436,blank
18437,circle
18438,circle
18439,star
18440,blank
18441,blank
18442,star
18443,circle
18444,star
18445,star
18446,star
18447,circle
18448,blank
18449,star
18450,blank
18451,blank
18452,blank
18453,square
18454,blank
18455,circle
18456,star
18457,circle
18458,blank
18459,square
18460,square
18461,star
18462,blank
18463,square
18464,blank
18465,circle
18466,square
18467,blank
18468,blank
18469,circle
18470,blank
18471,square
18472,circle
18473,blank
18474,blank
18475,star
18476,blank
18477,star
18478,square
18479,circle
18480,star
18481,square
18482,circle
18483,square
18484,star
18485,blank
18486,blank
18487,blank
18488,blank
18489,circle
18490,circle
18491,star
18492,blank
18493,blank
18494,circle
18495,square
18496,star
18497,circle
18498,blank
18499,blank
18500,blank
18501,circle
18502,star
18503,square
18504,circle
18505,square
18506,blank
18507,blank
18508,circle
18509,square
18510,square
18511,star
18512,square
18513,star
18514,star
18515,blank
18516,circle
18517,square
18518,blank
18519,blank
18520,blank
18521,square
18522,circle
18523,blank
18524,circle
18525,circle
18526,blank
18527,blank
18528,star
18529,blank
18530,circle
18531,square
18532,circle
18533,circle
18534,circle
18535,blank
18536,circle
18537,star
18538,blank
18539,circle
18540,square
18541,blank
18542,square
18543,square
18544,circle
18545,star
18546,blank
18547,blank
18548,circle
18549,blank
18550,blank
18551,star
18552,blank
18553,circle
18554,blank
18555,blank
18556,blank
18557,square
18558,circle
18559,star
18560,circle
18561,square
18562,blank
18563,blank
18564,circle
18565,blank
18566,star
18567,circle
18568,blank
18569,star
18570,star
18571,blank
18572,star
18573,circle
18574,circle
18575,blank
18576,blank
18577,blank
18578,blank
18579,blank
18580,circle
18581,circle
18582,circle
18583,blank
18584,star
18585,blank
18586,circle
18587,circle
18588,circle
18589,circle
18590,square
18591,blank
18592,circle
18593,circle
18594,star
18595,circle
18596,star
18597,blank
18598,circle
18599,star
18600,square
18601,blank
18602,square
18603,circle
18604,circle
18605,circle
18606,blank
18607,square
18608,blank
18609,star
18610,star
18611,square
18612,square
18613,square
18614,star
18615,square
18616,star
18617,star
18618,star
18619,blank
18620,circle
18621,star
18622,blank
18623,blank
18624,blank
18625,circle
18626,blank
18627,star
18628,circle
18629,blank
18630,star
18631,blank
18632,square
18633,circle
18634,square
18635,circle
18636,square
18637,square
18638,blank
18639,blank
18640,blank
18641,star
18642,circle
18643,blank
18644,circle
18645,circle
18646,circle
18647,star
18648,blank
18649,star
18650,square
18651,circle
18652,square
18653,star
18654,star
18655,square
18656,blank
18657,star
18658,star
18659,blank
18660,circle
18661,blank
18662,star
18663,blank
18664,star
18665,star
18666,square
18667,square
18668,blank
18669,star
18670,square
18671,blank
18672,circle
18673,star
18674,star
18675,star
18676,square
18677,circle
18678,circle
18679,blank
18680,square
18681,blank
18682,square
18683,square
18684,circle
18685,circle
18686,blank
18687,blank
18688,square
18689,blank
18690,blank
18691,square
18692,star
18693,circle
18694,blank
18695,star
18696,circle
18697,blank
18698,blank
18699,square
18700,star
18701,blank
18702,square
18703,blank
18704,blank
18705,blank
18706,blank
18707,square
18708,square
18709,blank
18710,blank
18711,blank
18712,square
18713,square
18714,blank
18715,blank
18716,star
18717,circle
18718,blank
18719,blank
18720,blank
18721,circle
18722,square
18723,star
18724,square
18725,star
18726,square
18727,blank
18728,blank
18729,blank
18730,star
18731,square
18732,star
18733,star
18734,star
18735,blank
18736,blank
18737,circle
18738,square
18739,blank
18740,blank
18741,blank
18742,blank
18743,blank
18744,square
18745,blank
18746,blank
18747,square
18748,blank
18749,blank
18750,square
18751,blank
18752,blank
18753,blank
18754,star
18755,blank
18756,star
18757,circle
18758,star
18759,circle
18760,circle
18761,circle
18762,star
18763,circle
18764,square
18765,blank
18766,blank
18767,circle
18768,star
18769,star
18770,square
18771,square
18772,blank
18773,blank
18774,circle
18775,blank
18776,blank
18777,circle
18778,blank
18779,blank
18780,star
18781,blank
18782,blank
18783,star
18784,square
18785,blank
18786,star
18787,square
18788,circle
18789,blank
18790,blank
18791,star
18792,star
18793,blank
18794,star
18795,star
18796,star
18797,circle
18798,square
18799,blank
18800,square
18801,circle
18802,blank
18803,blank
18804,blank
18805,circle
18806,blank
18807,blank
18808,blank
18809,blank
18810,blank
18811,blank
18812,blank
18813,blank
18814,blank
18815,blank
18816,blank
18817,blank
18818,blank
18819,circle
18820,star
18821,square
18822,star
18823,star
18824,star
18825,square
18826,blank
18827,blank
18828,square
18829,circle
18830,circle
18831,blank
18832,blank
18833,star
18834,blank
18835,blank
18836,circle
18837,star
18838,blank
18839,blank
18840,square
18841,blank
18842,blank
18843,star
18844,blank
18845,blank
18846,circle
18847,square
18848,star
18849,blank
18850,square
18851,square
18852,star
18853,blank
18854,blank
18855,blank
18856,blank
18857,circle
18858,star
18859,blank
18860,square
18861,blank
18862,blank
18863,circle
18864,star
18865,blank
18866,square
18867,circle
18868,blank
18869,square
18870,square
18871,star
18872,blank
18873,star
18874,blank
18875,circle
18876,circle
18877,blank
18878,circle
18879,circle
18880,blank
18881,blank
18882,circle
18883,circle
18884,circle
18885,blank
18886,star
18887,square
18888,circle
18889,blank
18890,square
18891,blank
18892,star
18893,blank
18894,star
18895,star
18896,square
18897,blank
18898,blank
18899,blank
18900,blank
18901,star
18902,circle
18903,blank
18904,circle
18905,circle
18906,blank
18907,star
18908,blank
18909,star
18910,blank
18911,blank
18912,blank
18913,blank
18914,star
18915,circle
18916,blank
18917,square
18918,blank
18919,circle
